Product,Year,Month,Week,Quantity,Avg_cost,Standart_price,Category,Holiday,Temp_Hi,Temp_Lo,Temp_Rain
7290003321155,2018,6,23,1177,2.97,2.97,100216,0,29.71,21.43,0
7290002065555,2018,6,23,858,7.73,7.73,100405,0,29.71,21.43,0
7290011017866,2018,6,23,2569,1.34,2.23,103240,0,29.71,21.43,0
7290000042015,2018,6,23,4787,3.74,3.74,100581,0,29.71,21.43,0
7290004131074,2018,6,23,11862,4.14,4.14,100188,0,29.71,21.43,0
7290011194246,2018,6,23,2457,4.31,4.31,100204,0,29.71,21.43,0
7290003029433,2018,6,23,1397,3.23,3.57,100191,0,29.71,21.43,0
7290004125738,2018,6,23,588,4.21,4.21,100233,0,29.71,21.43,0
7290005201882,2018,6,23,216,5.26,13.36,100303,0,29.71,21.43,0
7290004554330,2018,6,23,3202,1.47,1.47,103560,0,29.71,21.43,0
7290001045220,2018,6,23,289,16.96,16.96,100594,0,29.71,21.43,0
7290011133450,2018,6,23,780,1.04,1.04,100538,0,29.71,21.43,0
7290014940901,2018,6,23,844,7.69,8.68,100404,0,29.71,21.43,0
7290008645935,2018,6,23,1053,6.87,6.87,100466,0,29.71,21.43,0
7290000042435,2018,6,23,840,3.92,3.92,100188,0,29.71,21.43,0
17,2018,6,23,3768,3.65,3.65,100400,0,29.71,21.43,0
7290001201596,2018,6,23,912,7.50,7.50,100321,0,29.71,21.43,0
7290004125400,2018,6,23,1140,1.09,1.09,100221,0,29.71,21.43,0
7290004127800,2018,6,23,826,6.46,6.46,100200,0,29.71,21.43,0
7290000042442,2018,6,23,3024,4.14,4.14,100188,0,29.71,21.43,0
7290002390220,2018,6,23,2486,0.76,0.76,100405,0,29.71,21.43,0
7290000057118,2018,6,23,991,14.87,14.87,100211,0,29.71,21.43,0
7290004122195,2018,6,23,604,9.18,9.18,100211,0,29.71,21.43,0
7290000066318,2018,6,22,40,2.77,2.77,100381,0,28.43,21.29,0
7290000043814,2018,6,22,72,4.06,4.06,100233,0,28.43,21.29,0
7290014940901,2018,6,22,12,7.53,8.68,100404,0,28.43,21.29,0
7290004923099,2018,6,22,40,8.34,8.34,100359,0,28.43,21.29,0
7290005838002,2018,6,22,8,2.75,2.75,100416,0,28.43,21.29,0
17,2018,6,22,2832,3.65,3.65,100400,0,28.43,21.29,0
7290001201596,2018,6,22,48,7.50,7.50,100321,0,28.43,21.29,0
7290001045220,2018,6,22,20,16.96,16.96,100594,0,28.43,21.29,0
7290008645935,2018,6,22,12,6.87,6.87,100466,0,28.43,21.29,0
86,2018,6,22,55,3.34,3.36,100398,0,28.43,21.29,0
7290003029433,2018,6,22,96,3.29,3.57,100191,0,28.43,21.29,0
7290000046327,2018,6,22,40,8.53,8.53,100211,0,28.43,21.29,0
7290002824640,2018,6,22,62,3.15,3.15,100200,0,28.43,21.29,0
7290004125738,2018,6,22,36,4.21,4.21,100233,0,28.43,21.29,0
7290002390046,2018,6,22,138,4.42,4.47,100399,0,28.43,21.29,0
7290000048185,2018,6,22,192,3.23,3.23,100200,0,28.43,21.29,0
7290002390220,2018,6,22,641,0.76,0.76,100405,0,28.43,21.29,0
7290004127336,2018,6,22,138,4.02,4.02,100204,0,28.43,21.29,0
7290004125400,2018,6,22,144,1.09,1.09,100221,0,28.43,21.29,0
7290004127800,2018,6,22,84,6.46,6.46,100200,0,28.43,21.29,0
7290000408354,2018,6,22,72,2.97,2.97,100216,0,28.43,21.29,0
7290004131074,2018,6,22,1264,4.14,4.14,100188,0,28.43,21.29,0
7290003321155,2018,6,22,52,2.97,2.97,100216,0,28.43,21.29,0
7290002824183,2018,6,22,24,6.27,6.27,100200,0,28.43,21.29,0
379432,2018,6,22,183,1.33,1.33,100405,0,28.43,21.29,0
7290000057118,2018,6,22,90,14.87,14.87,100211,0,28.43,21.29,0
7290000042015,2018,6,22,896,3.74,3.74,100581,0,28.43,21.29,0
7290000041858,2018,6,22,660,1.75,1.75,100222,0,28.43,21.29,0
7290004122195,2018,6,22,32,9.18,9.18,100211,0,28.43,21.29,0
7290000688381,2018,6,22,92,6.57,6.57,100360,0,28.43,21.29,0
72940761,2018,6,22,52,1.91,1.91,100228,0,28.43,21.29,0
7290000057477,2018,6,22,140,6.21,6.21,100188,0,28.43,21.29,0
7290011194246,2018,6,22,73,4.31,4.31,100204,0,28.43,21.29,0
7290000042435,2018,6,22,116,3.92,3.92,100188,0,28.43,21.29,0
7290000042442,2018,6,22,136,4.14,4.14,100188,0,28.43,21.29,0
379609,2018,6,22,20,2.43,2.43,100405,0,28.43,21.29,0
7290000379104,2018,6,22,116,4.97,4.97,100399,0,28.43,21.29,0
7290000688732,2018,6,22,34,8.48,8.49,100359,0,28.43,21.29,0
7290000042404,2018,6,22,45,4.37,4.37,100581,0,28.43,21.29,0
7290002065555,2018,6,22,45,7.73,7.73,100405,0,28.43,21.29,0
7290000408316,2018,6,22,28,2.33,2.33,100214,0,28.43,21.29,0
7290006764072,2018,6,22,200,3.40,3.75,103417,0,28.43,21.29,0
7290004584528,2018,6,22,50,2.33,2.33,100214,0,28.43,21.29,0
7290008713184,2018,6,22,151,5.90,5.90,100406,0,28.43,21.29,0
7290005839313,2018,6,22,44,3.06,3.06,100228,0,28.43,21.29,0
7290011133450,2018,6,22,40,1.04,1.04,100538,0,28.43,21.29,0
7290000056845,2018,6,22,150,5.78,6.21,100188,0,28.43,21.29,0
7290000041445,2018,6,22,264,4.02,4.02,100204,0,28.43,21.29,0
5906485301012,2018,6,22,384,1.80,1.80,100336,0,28.43,21.29,0
7290013027368,2018,6,22,95,2.84,2.84,100405,0,28.43,21.29,0
7290000043111,2018,6,22,30,5.51,5.51,100198,0,28.43,21.29,0
7290004125455,2018,6,22,192,1.61,1.61,100222,0,28.43,21.29,0
7290003029181,2018,6,22,31,7.92,7.92,100192,0,28.43,21.29,0
7290000211503,2018,6,22,100,2.20,2.20,100243,0,28.43,21.29,0
7290003029815,2018,6,22,36,10.54,10.54,100845,0,28.43,21.29,0
7290107932080,2018,6,22,80,5.28,5.28,100845,0,28.43,21.29,0
7290004127329,2018,6,22,498,4.02,4.02,100204,0,28.43,21.29,0
7290004120832,2018,6,22,42,8.28,8.28,100188,0,28.43,21.29,0
7290003029792,2018,6,22,25,13.82,13.82,100194,0,28.43,21.29,0
7290004125509,2018,6,22,240,1.09,1.09,100222,0,28.43,21.29,0
7290004125417,2018,6,22,156,1.00,1.00,100220,0,28.43,21.29,0
7290000042442,2018,5,22,4504,4.14,4.14,100188,0,28.43,21.29,0
7290002065555,2018,5,22,900,7.73,7.73,100405,0,28.43,21.29,0
7290000688732,2018,5,22,651,8.48,8.49,100359,0,28.43,21.29,0
379609,2018,5,22,1618,2.43,2.43,100405,0,28.43,21.29,0
72940761,2018,5,22,3832,1.91,1.91,100228,0,28.43,21.29,0
7290004122195,2018,5,22,536,9.18,9.18,100211,0,28.43,21.29,0
7290000379104,2018,5,22,6725,4.92,4.97,100399,0,28.43,21.29,0
7290000688381,2018,5,22,584,6.57,6.57,100360,0,28.43,21.29,0
7290000042404,2018,5,22,1017,4.37,4.37,100581,0,28.43,21.29,0
7290000057477,2018,5,22,1561,6.21,6.21,100188,0,28.43,21.29,0
7290003321155,2018,5,22,1629,2.97,2.97,100216,0,28.43,21.29,0
7290000042435,2018,5,22,783,3.92,3.92,100188,0,28.43,21.29,0
7290000408354,2018,5,22,1712,2.97,2.97,100216,0,28.43,21.29,0
7290001045220,2018,5,22,412,16.96,16.96,100594,0,28.43,21.29,0
7290011194246,2018,5,22,2614,4.31,4.31,100204,0,28.43,21.29,0
7290000057118,2018,5,22,810,14.87,14.87,100211,0,28.43,21.29,0
7290004125400,2018,5,22,948,1.09,1.09,100221,0,28.43,21.29,0
7290004131074,2018,5,22,8156,4.14,4.14,100188,0,28.43,21.29,0
7290002824183,2018,5,22,717,6.27,6.27,100200,0,28.43,21.29,0
7290004127336,2018,5,22,1109,4.02,4.02,100204,0,28.43,21.29,0
17,2018,5,22,1368,3.61,3.65,100400,0,28.43,21.29,0
7290004127800,2018,5,22,651,6.46,6.46,100200,0,28.43,21.29,0
7290002390220,2018,5,22,1493,0.76,0.76,100405,0,28.43,21.29,0
7290002871361,2018,5,22,580,4.35,4.35,103417,0,28.43,21.29,0
7290014940901,2018,5,22,892,7.04,8.68,100404,0,28.43,21.29,0
7290011017866,2018,5,22,1080,2.23,2.23,103240,0,28.43,21.29,0
7290005838002,2018,5,22,1223,2.75,2.75,100416,0,28.43,21.29,0
7290000043814,2018,5,22,912,4.06,4.06,100233,0,28.43,21.29,0
7290004923099,2018,5,22,809,8.34,8.34,100359,0,28.43,21.29,0
379432,2018,5,22,3378,1.33,1.33,100405,0,28.43,21.29,0
7290000066318,2018,5,22,981,2.77,2.77,100381,0,28.43,21.29,0
7290001201596,2018,5,22,548,7.50,7.50,100321,0,28.43,21.29,0
7290000048185,2018,5,22,983,3.23,3.23,100200,0,28.43,21.29,0
7290002390046,2018,5,22,1003,4.42,4.47,100399,0,28.43,21.29,0
7290004554330,2018,5,22,6003,1.47,1.47,103560,0,28.43,21.29,0
7290000046327,2018,5,22,412,8.53,8.53,100211,0,28.43,21.29,0
7290008645935,2018,5,22,1485,6.87,6.87,100466,0,28.43,21.29,0
7290002824640,2018,5,22,1620,3.15,3.15,100200,0,28.43,21.29,0
86,2018,5,22,1781,3.30,3.36,100398,0,28.43,21.29,0
7290004125738,2018,5,22,744,4.21,4.21,100233,0,28.43,21.29,0
7290003029433,2018,5,22,1458,3.57,3.57,100191,0,28.43,21.29,0
7290004125509,2018,5,22,1560,1.09,1.09,100222,0,28.43,21.29,0
7290003029792,2018,5,22,623,13.82,13.82,100194,0,28.43,21.29,0
7290107932080,2018,5,22,1634,5.28,5.28,100845,0,28.43,21.29,0
7290004125417,2018,5,22,1392,1.00,1.00,100220,0,28.43,21.29,0
7290004127329,2018,5,22,3612,4.02,4.02,100204,0,28.43,21.29,0
7290001594155,2018,5,22,1464,3.00,3.44,103240,0,28.43,21.29,0
7290006764072,2018,5,22,1200,3.40,3.75,103417,0,28.43,21.29,0
7290003029815,2018,5,22,652,10.54,10.54,100845,0,28.43,21.29,0
7290004120832,2018,5,22,869,8.28,8.28,100188,0,28.43,21.29,0
7290000041445,2018,5,22,2198,4.02,4.02,100204,0,28.43,21.29,0
7290000041858,2018,5,22,1673,1.75,1.75,100222,0,28.43,21.29,0
7290003029181,2018,5,22,465,7.92,7.92,100192,0,28.43,21.29,0
7290003457953,2018,5,22,1002,6.09,6.09,103560,0,28.43,21.29,0
7290000211503,2018,5,22,1360,2.23,2.20,100243,0,28.43,21.29,0
7290002331322,2018,5,22,1274,7.48,7.48,100359,0,28.43,21.29,0
7290003119110,2018,5,22,1173,30.88,30.88,103238,0,28.43,21.29,0
7290005201882,2018,5,22,361,13.36,13.36,100303,0,28.43,21.29,0
7290004125455,2018,5,22,2292,1.61,1.61,100222,0,28.43,21.29,0
7290000178707,2018,5,22,1432,2.06,2.02,100379,0,28.43,21.29,0
7290000043111,2018,5,22,385,5.51,5.51,100198,0,28.43,21.29,0
5906485301012,2018,5,22,1800,1.80,1.80,100336,0,28.43,21.29,0
7290011017873,2018,5,22,696,2.23,2.23,103240,0,28.43,21.29,0
7290000042015,2018,5,22,3496,3.74,3.74,100581,0,28.43,21.29,0
7290008713184,2018,5,22,721,5.90,5.90,100406,0,28.43,21.29,0
7290013027368,2018,5,22,3094,2.84,2.84,100405,0,28.43,21.29,0
7290008909877,2018,5,22,460,30.88,30.88,103238,0,28.43,21.29,0
7290011133450,2018,5,22,520,1.04,1.04,100538,0,28.43,21.29,0
7290000056845,2018,5,22,984,5.78,6.21,100188,0,28.43,21.29,0
7290005839313,2018,5,22,1250,3.06,3.06,100228,0,28.43,21.29,0
7290004554781,2018,5,22,3056,1.47,1.47,103560,0,28.43,21.29,0
7290011018313,2018,5,22,520,19.03,18.89,100329,0,28.43,21.29,0
7290107647762,2018,5,22,672,12.63,12.63,102939,0,28.43,21.29,0
7290000408316,2018,5,22,1709,2.33,2.33,100214,0,28.43,21.29,0
7290004584528,2018,5,22,1165,2.33,2.33,100214,0,28.43,21.29,0
7290002331322,2018,5,21,2704,7.48,7.48,100359,1,33.14,21.14,0
7290000211503,2018,5,21,3608,2.23,2.20,100243,1,33.14,21.14,0
7290004125455,2018,5,21,4400,1.61,1.61,100222,1,33.14,21.14,0
7290004584528,2018,5,21,1952,2.33,2.33,100214,1,33.14,21.14,0
7290003321155,2018,5,21,2508,2.97,2.97,100216,1,33.14,21.14,0
7290003457953,2018,5,21,1610,6.09,6.09,103560,1,33.14,21.14,0
379432,2018,5,21,4698,1.33,1.33,100405,1,33.14,21.14,0
7290107932080,2018,5,21,3074,5.28,5.28,100845,1,33.14,21.14,0
7290000178707,2018,5,21,1854,2.08,2.02,100379,1,33.14,21.14,0
7290004127329,2018,5,21,5944,4.02,4.02,100204,1,33.14,21.14,0
7290003029815,2018,5,21,1310,10.54,10.54,100845,1,33.14,21.14,0
7290004120832,2018,5,21,1510,8.28,8.28,100188,1,33.14,21.14,0
7290008645935,2018,5,21,1788,6.87,6.87,100466,1,33.14,21.14,0
7290011017873,2018,5,21,1396,2.23,2.23,103240,1,33.14,21.14,0
7290011017866,2018,5,21,3072,2.23,2.23,103240,1,33.14,21.14,0
17,2018,5,21,8124,3.61,3.65,100400,1,33.14,21.14,0
7290004923099,2018,5,21,1520,8.34,8.34,100359,1,33.14,21.14,0
7290001201596,2018,5,21,1920,7.50,7.50,100321,1,33.14,21.14,0
7290000066318,2018,5,21,2320,2.77,2.77,100381,1,33.14,21.14,0
7290000046327,2018,5,21,896,8.53,8.53,100211,1,33.14,21.14,0
7290004125738,2018,5,21,2200,4.21,4.21,100233,1,33.14,21.14,0
7290002824640,2018,5,21,2468,3.06,3.15,100200,1,33.14,21.14,0
7290002390046,2018,5,21,1896,4.42,4.47,100399,1,33.14,21.14,0
7290000048185,2018,5,21,2304,3.23,3.23,100200,1,33.14,21.14,0
7290004127800,2018,5,21,1150,6.46,6.46,100200,1,33.14,21.14,0
7290000041445,2018,5,21,3876,4.02,4.02,100204,1,33.14,21.14,0
7290000057118,2018,5,21,1152,14.87,14.87,100211,1,33.14,21.14,0
7290000043111,2018,5,21,804,5.51,5.51,100198,1,33.14,21.14,0
7290011194246,2018,5,21,3690,4.31,4.31,100204,1,33.14,21.14,0
7290014940901,2018,5,21,1378,7.04,8.68,100404,1,33.14,21.14,0
7290000408354,2018,5,21,2882,2.97,2.97,100216,1,33.14,21.14,0
7290002871361,2018,5,21,2480,4.35,4.35,103417,1,33.14,21.14,0
7290002390220,2018,5,21,3780,0.76,0.76,100405,1,33.14,21.14,0
7290001045220,2018,5,21,372,16.96,16.96,100594,1,33.14,21.14,0
72940761,2018,5,21,5076,1.91,1.91,100228,1,33.14,21.14,0
7290000408316,2018,5,21,2104,2.33,2.33,100214,1,33.14,21.14,0
7290003029181,2018,5,21,942,7.92,7.92,100192,1,33.14,21.14,0
7290004554781,2018,5,21,7560,1.47,1.47,103560,1,33.14,21.14,0
379609,2018,5,21,2570,2.43,2.43,100405,1,33.14,21.14,0
7290004125417,2018,5,21,1752,1.00,1.00,100220,1,33.14,21.14,0
7290008909877,2018,5,21,932,30.88,30.88,103238,1,33.14,21.14,0
7290004554330,2018,5,21,12200,1.47,1.47,103560,1,33.14,21.14,0
7290004122195,2018,5,21,808,9.18,9.18,100211,1,33.14,21.14,0
7290000057477,2018,5,21,2726,6.21,6.21,100188,1,33.14,21.14,0
7290000688381,2018,5,21,1504,6.57,6.57,100360,1,33.14,21.14,0
7290000041858,2018,5,21,3650,1.75,1.75,100222,1,33.14,21.14,0
7290005839313,2018,5,21,2010,3.06,3.06,100228,1,33.14,21.14,0
7290000042442,2018,5,21,7170,4.14,4.14,100188,1,33.14,21.14,0
7290000042404,2018,5,21,1918,4.37,4.37,100581,1,33.14,21.14,0
7290000379104,2018,5,21,10836,4.92,4.97,100399,1,33.14,21.14,0
7290004127336,2018,5,21,1920,4.02,4.02,100204,1,33.14,21.14,0
7290000042435,2018,5,21,1562,3.92,3.92,100188,1,33.14,21.14,0
7290004125509,2018,5,21,2436,1.09,1.09,100222,1,33.14,21.14,0
7290011018313,2018,5,21,574,18.99,18.89,100329,1,33.14,21.14,0
7290013027368,2018,5,21,4912,2.84,2.84,100405,1,33.14,21.14,0
7290002065555,2018,5,21,1498,7.73,7.73,100405,1,33.14,21.14,0
7290008713184,2018,5,21,1464,5.90,5.90,100406,1,33.14,21.14,0
86,2018,5,21,2770,3.30,3.36,100398,1,33.14,21.14,0
7290001594155,2018,5,21,2448,3.00,3.44,103240,1,33.14,21.14,0
7290000688732,2018,5,21,710,8.48,8.49,100359,1,33.14,21.14,0
7290006764072,2018,5,21,1420,3.40,3.75,103417,1,33.14,21.14,0
7290000043814,2018,5,21,1840,4.06,4.06,100233,1,33.14,21.14,0
7290003029433,2018,5,21,2654,3.57,3.57,100191,1,33.14,21.14,0
7290003029792,2018,5,21,1022,13.82,13.82,100194,1,33.14,21.14,0
7290003119110,2018,5,21,2096,30.88,30.88,103238,1,33.14,21.14,0
7290000056845,2018,5,21,2202,5.78,6.21,100188,1,33.14,21.14,0
7290005201882,2018,5,21,3744,13.36,13.36,100303,1,33.14,21.14,0
7290005838002,2018,5,21,1776,2.75,2.75,100416,1,33.14,21.14,0
7290107647762,2018,5,21,128,12.63,12.63,102939,1,33.14,21.14,0
7290000042015,2018,5,21,4764,3.74,3.74,100581,1,33.14,21.14,0
7290004125400,2018,5,21,1608,1.09,1.09,100221,1,33.14,21.14,0
7290002824183,2018,5,21,1212,6.27,6.27,100200,1,33.14,21.14,0
5906485301012,2018,5,21,8258,1.80,1.80,100336,1,33.14,21.14,0
7290004131074,2018,5,21,14294,4.14,4.14,100188,1,33.14,21.14,0
7290011133450,2018,5,21,300,1.04,1.04,100538,1,33.14,21.14,0
7290000042442,2018,5,20,9136,4.14,4.14,100188,1,31.86,19.00,0
379609,2018,5,20,2904,2.43,2.43,100405,1,31.86,19.00,0
17,2018,5,20,8798,3.61,3.65,100400,1,31.86,19.00,0
7290002390046,2018,5,20,2010,4.42,4.47,100399,1,31.86,19.00,0
7290002871361,2018,5,20,17920,4.35,4.35,103417,1,31.86,19.00,0
379432,2018,5,20,6660,1.33,1.33,100405,1,31.86,19.00,0
7290000043814,2018,5,20,2856,4.06,4.06,100233,1,31.86,19.00,0
7290000178707,2018,5,20,2424,2.08,2.02,100379,1,31.86,19.00,0
72940761,2018,5,20,9992,1.91,1.91,100228,1,31.86,19.00,0
7290000379104,2018,5,20,13166,4.92,4.97,100399,1,31.86,19.00,0
7290000066318,2018,5,20,2400,2.77,2.77,100381,1,31.86,19.00,0
7290002065555,2018,5,20,1696,7.73,7.73,100405,1,31.86,19.00,0
7290000042435,2018,5,20,2064,3.92,3.92,100188,1,31.86,19.00,0
7290004122195,2018,5,20,1312,9.16,9.18,100211,1,31.86,19.00,0
7290002390220,2018,5,20,4260,0.76,0.76,100405,1,31.86,19.00,0
7290000042404,2018,5,20,2360,4.37,4.37,100581,1,31.86,19.00,0
7290014940901,2018,5,20,1630,7.04,8.68,100404,1,31.86,19.00,0
7290000043111,2018,5,20,2640,5.51,5.51,100198,1,31.86,19.00,0
7290000408354,2018,5,20,4526,2.97,2.97,100216,1,31.86,19.00,0
7290001045220,2018,5,20,846,16.96,16.96,100594,1,31.86,19.00,0
7290003029433,2018,5,20,4482,3.57,3.57,100191,1,31.86,19.00,0
7290002824640,2018,5,20,7318,2.76,3.15,100200,1,31.86,19.00,0
7290004127800,2018,5,20,3242,6.46,6.46,100200,1,31.86,19.00,0
7290000057118,2018,5,20,2646,14.87,14.87,100211,1,31.86,19.00,0
7290001201596,2018,5,20,3414,7.50,7.50,100321,1,31.86,19.00,0
7290002331322,2018,5,20,7140,7.48,7.48,100359,1,31.86,19.00,0
7290005838002,2018,5,20,2744,2.75,2.75,100416,1,31.86,19.00,0
7290011194246,2018,5,20,7042,4.31,4.31,100204,1,31.86,19.00,0
7290004923099,2018,5,20,1516,8.34,8.34,100359,1,31.86,19.00,0
7290002824183,2018,5,20,3058,6.27,6.27,100200,1,31.86,19.00,0
7290000046327,2018,5,20,1456,8.53,8.53,100211,1,31.86,19.00,0
7290011017866,2018,5,20,9984,2.23,2.23,103240,1,31.86,19.00,0
7290003321155,2018,5,20,4380,2.97,2.97,100216,1,31.86,19.00,0
7290004554330,2018,5,20,4274,1.47,1.47,103560,1,31.86,19.00,0
86,2018,5,20,2976,3.30,3.36,100398,1,31.86,19.00,0
7290004120832,2018,5,20,2538,8.28,8.28,100188,1,31.86,19.00,0
7290008645935,2018,5,20,3454,6.87,6.87,100466,1,31.86,19.00,0
7290004125738,2018,5,20,3080,4.21,4.21,100233,1,31.86,19.00,0
7290000048185,2018,5,20,6552,3.23,3.23,100200,1,31.86,19.00,0
7290107932080,2018,5,20,3684,5.28,5.28,100845,1,31.86,19.00,0
7290004125509,2018,5,20,5256,1.09,1.09,100222,1,31.86,19.00,0
7290004127329,2018,5,20,9604,4.02,4.02,100204,1,31.86,19.00,0
7290003457953,2018,5,20,1024,6.09,6.09,103560,1,31.86,19.00,0
7290003029792,2018,5,20,1728,13.82,13.82,100194,1,31.86,19.00,0
7290001594155,2018,5,20,9936,3.00,3.44,103240,1,31.86,19.00,0
7290013027368,2018,5,20,6442,2.84,2.84,100405,1,31.86,19.00,0
7290004125417,2018,5,20,4632,1.00,1.00,100220,1,31.86,19.00,0
7290006764072,2018,5,20,4240,3.40,3.75,103417,1,31.86,19.00,0
7290003029815,2018,5,20,2062,10.54,10.54,100845,1,31.86,19.00,0
7290000041445,2018,5,20,7132,4.02,4.02,100204,1,31.86,19.00,0
7290000688732,2018,5,20,1796,8.48,8.49,100359,1,31.86,19.00,0
7290000056845,2018,5,20,1634,5.78,6.21,100188,1,31.86,19.00,0
7290011017873,2018,5,20,5760,2.23,2.23,103240,1,31.86,19.00,0
7290003029181,2018,5,20,1586,7.92,7.92,100192,1,31.86,19.00,0
7290004125455,2018,5,20,9888,1.61,1.61,100222,1,31.86,19.00,0
7290004125400,2018,5,20,3312,1.09,1.09,100221,1,31.86,19.00,0
7290004127336,2018,5,20,2760,4.02,4.02,100204,1,31.86,19.00,0
7290000688381,2018,5,20,1712,6.57,6.57,100360,1,31.86,19.00,0
7290004131074,2018,5,20,18256,4.14,4.14,100188,1,31.86,19.00,0
7290005201882,2018,5,20,7506,13.36,13.36,100303,1,31.86,19.00,0
7290005839313,2018,5,20,2836,3.06,3.06,100228,1,31.86,19.00,0
7290008713184,2018,5,20,1810,5.90,5.90,100406,1,31.86,19.00,0
7290011133450,2018,5,20,680,1.04,1.04,100538,1,31.86,19.00,0
7290008909877,2018,5,20,1242,30.88,30.88,103238,1,31.86,19.00,0
7290000042015,2018,5,20,11236,3.74,3.74,100581,1,31.86,19.00,0
7290004584528,2018,5,20,3112,2.33,2.33,100214,1,31.86,19.00,0
7290011018313,2018,5,20,444,18.99,18.89,100329,1,31.86,19.00,0
7290000041858,2018,5,20,6836,1.75,1.75,100222,1,31.86,19.00,0
7290000211503,2018,5,20,3112,2.23,2.20,100243,1,31.86,19.00,0
5906485301012,2018,5,20,8640,1.80,1.80,100336,1,31.86,19.00,0
7290000408316,2018,5,20,3992,2.33,2.33,100214,1,31.86,19.00,0
7290003119110,2018,5,20,2666,30.88,30.88,103238,1,31.86,19.00,0
7290107647762,2018,5,20,96,12.63,12.63,102939,1,31.86,19.00,0
7290004554781,2018,5,20,1800,1.47,1.47,103560,1,31.86,19.00,0
7290000057477,2018,5,20,3854,6.21,6.21,100188,1,31.86,19.00,0
7290000041445,2018,5,19,2682,4.02,4.02,100204,0,27.29,18.29,0
7290008645935,2018,5,19,1221,6.87,6.87,100466,0,27.29,18.29,0
72940761,2018,5,19,3516,1.91,1.91,100228,0,27.29,18.29,0
7290000379104,2018,5,19,6650,4.92,4.97,100399,0,27.29,18.29,0
379609,2018,5,19,1500,2.43,2.43,100405,0,27.29,18.29,0
7290003321155,2018,5,19,1278,2.97,2.97,100216,0,27.29,18.29,0
7290000046327,2018,5,19,664,8.03,8.53,100211,0,27.29,18.29,0
7290004554330,2018,5,19,4399,1.47,1.47,103560,0,27.29,18.29,0
7290000057477,2018,5,19,513,6.21,6.21,100188,0,27.29,18.29,0
7290000057118,2018,5,19,1110,14.87,14.87,100211,0,27.29,18.29,0
7290002390046,2018,5,19,1083,4.42,4.47,100399,0,27.29,18.29,0
7290005839313,2018,5,19,1059,3.06,3.06,100228,0,27.29,18.29,0
7290000688381,2018,5,19,1052,6.57,6.57,100360,0,27.29,18.29,0
17,2018,5,19,3788,3.61,3.65,100400,0,27.29,18.29,0
7290004127800,2018,5,19,958,6.46,6.46,100200,0,27.29,18.29,0
7290001201596,2018,5,19,432,7.50,7.50,100321,0,27.29,18.29,0
379432,2018,5,19,3859,1.33,1.33,100405,0,27.29,18.29,0
7290004554781,2018,5,19,1800,1.47,1.47,103560,0,27.29,18.29,0
7290002871361,2018,5,19,2530,4.35,4.35,103417,0,27.29,18.29,0
7290004923099,2018,5,19,810,8.34,8.34,100359,0,27.29,18.29,0
7290000066318,2018,5,19,2451,2.77,2.77,100381,0,27.29,18.29,0
7290002065555,2018,5,19,907,7.73,7.73,100405,0,27.29,18.29,0
7290011194246,2018,5,19,2495,4.31,4.31,100204,0,27.29,18.29,0
7290002824640,2018,5,19,2208,2.77,3.15,100200,0,27.29,18.29,0
7290000042404,2018,5,19,998,4.37,4.37,100581,0,27.29,18.29,0
7290004125738,2018,5,19,1588,4.21,4.21,100233,0,27.29,18.29,0
7290000688732,2018,5,19,348,8.48,8.49,100359,0,27.29,18.29,0
7290011017866,2018,5,19,2616,2.17,2.23,103240,0,27.29,18.29,0
7290000042435,2018,5,19,887,3.92,3.92,100188,0,27.29,18.29,0
7290014940901,2018,5,19,883,7.04,8.68,100404,0,27.29,18.29,0
7290000043814,2018,5,19,656,4.06,4.06,100233,0,27.29,18.29,0
7290004127336,2018,5,19,1312,4.02,4.02,100204,0,27.29,18.29,0
7290004122195,2018,5,19,720,8.59,9.18,100211,0,27.29,18.29,0
7290008909877,2018,5,19,652,30.88,30.88,103238,0,27.29,18.29,0
7290005201882,2018,5,19,824,13.36,13.36,100303,0,27.29,18.29,0
7290003029433,2018,5,19,1369,3.57,3.57,100191,0,27.29,18.29,0
86,2018,5,19,1543,3.30,3.36,100398,0,27.29,18.29,0
7290000041858,2018,5,19,1974,1.75,1.75,100222,0,27.29,18.29,0
7290005838002,2018,5,19,1143,2.75,2.75,100416,0,27.29,18.29,0
7290011133450,2018,5,19,380,1.04,1.04,100538,0,27.29,18.29,0
7290002390220,2018,5,19,2239,0.76,0.76,100405,0,27.29,18.29,0
7290001045220,2018,5,19,375,16.96,16.96,100594,0,27.29,18.29,0
7290004125400,2018,5,19,1256,1.09,1.09,100221,0,27.29,18.29,0
7290004131074,2018,5,19,11127,4.14,4.14,100188,0,27.29,18.29,0
7290000042015,2018,5,19,5505,3.74,3.74,100581,0,27.29,18.29,0
7290000042442,2018,5,19,3488,4.14,4.14,100188,0,27.29,18.29,0
7290002824183,2018,5,19,904,6.27,6.27,100200,0,27.29,18.29,0
7290004125455,2018,5,19,2772,1.61,1.61,100222,0,27.29,18.29,0
7290003119110,2018,5,19,1384,30.88,30.88,103238,0,27.29,18.29,0
7290003029815,2018,5,19,733,10.54,10.54,100845,0,27.29,18.29,0
7290107932080,2018,5,19,1856,5.28,5.28,100845,0,27.29,18.29,0
7290000056845,2018,5,19,1059,5.78,6.21,100188,0,27.29,18.29,0
7290004125417,2018,5,19,1472,1.00,1.00,100220,0,27.29,18.29,0
7290003457953,2018,5,19,735,6.09,6.09,103560,0,27.29,18.29,0
